NA1_5259229744 , 1743733205 , FluffyWhale , TOP , Ambessa , 2089 , 100 , False , False , False , False , 3 , 7 , 1 , 534 , 258 , 40670 , 70 , 0 , 17912 , 232774 , 21461 , 0 , 39823 , 1 , 11342 , 1517 , 2974 , 7282 , 0 , 221362 , 19944 , 18935 , 0 , 0 , 0 , 0 , 4 , 10517 , 0 , 1 , 0 , 10517 , 0 , 0 , 3 , 3 , 3 , 11 , 10517 , 9 , 0 , 2 , 3 , False , 0 , 0 , 14381 , 14680 , 285 , 0 , 4 , 3 , 19318 , 18 , 0 , False , False , False , False , 11 , 327 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 175 , 60 , 84 , 10 , 2025-04-03 22:20:05 , 34.81666666666667 , 99090 , 26 , 30 , 152 , 21
NA1_5259229744 , 1743733205 , HugeTortoise151 , JUNGLE , Naafiri , 2089 , 100 , False , False , False , False , 8 , 4 , 9 , 1304 , 193 , 33594 , 23 , 0 , 14742 , 227389 , 25693 , 0 , 44485 , 1 , 59246 , 553 , 4211 , 18818 , 0 , 168121 , 25139 , 25532 , 0 , 1 , 0 , 0 , 138 , 19342 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 11 , 0 , 19 , 1 , 3 , 5 , False , 1 , 0 , 12955 , 11825 , 39 , 111 , 0 , 8 , 15204 , 16 , 0 , False , False , False , False , 3 , 165 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 1 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 239 , 29 , 107 , 13 , 2025-04-03 22:20:05 , 34.81666666666667 , 99090 , 26 , 30 , 152 , 21
NA1_5259229744 , 1743733205 , ObKnoxious , MIDDLE , Galio , 2089 , 100 , False , False , False , False , 1 , 9 , 8 , 454 , 330 , 53550 , 93707 , 11405 , 8064 , 102615 , 11665 , 836 , 39908 , 1 , 3215 , 0 , 3513 , 4107 , 0 , 5691 , 260 , 28330 , 0 , 0 , 0 , 0 , 0 , 6291 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 11 , 0 , 36 , 13 , 1 , 25 , False , 13 , 0 , 8850 , 8275 , 140 , 0 , 0 , 1 , 13497 , 15 , 0 , False , False , False , False , 27 , 87 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 2 , 0 , 2 , 0 , 0 , 0 , 87 , 23 , 33 , 4 , 2025-04-03 22:20:05 , 34.81666666666667 , 99090 , 26 , 30 , 152 , 21
NA1_5259229744 , 1743733205 , D1stract1n , BOTTOM , Smolder , 2089 , 100 , False , False , False , False , 14 , 4 , 3 , 1257 , 176 , 14565 , 27533 , 6487 , 8255 , 248433 , 35967 , 0 , 28053 , 1 , 15038 , 2508 , 1232 , 4302 , 0 , 205862 , 26971 , 18564 , 0 , 1 , 0 , 0 , 22 , 11948 , 0 , 1 , 0 , 425 , 0 , 0 , 3 , 0 , 0 , 11 , 425 , 25 , 2 , 4 , 12 , False , 2 , 0 , 16269 , 14930 , 262 , 14 , 0 , 14 , 16670 , 17 , 0 , False , False , False , False , 13 , 249 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 666 , 0 , 224 , 83 , 35 , 9 , 2025-04-03 22:20:05 , 34.81666666666667 , 99090 , 26 , 30 , 152 , 21
NA1_5259229744 , 1743733205 , Star Grompian , UTILITY , Soraka , 2089 , 100 , False , False , False , False , 0 , 6 , 14 , 575 , 156 , 10649 , 9263 , 4066 , 8187 , 12923 , 4304 , 2097 , 20554 , 5 , 1444 , 0 , 1562 , 32334 , 24250 , 2215 , 238 , 10804 , 0 , 0 , 0 , 0 , 0 , 1271 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 11 , 0 , 63 , 6 , 4 , 30 , False , 5 , 0 , 7682 , 6750 , 22 , 0 , 0 , 0 , 13364 , 15 , 0 , False , False , False , False , 23 , 128 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 56 , 67 , 17 , 8 , 2025-04-03 22:20:05 , 34.81666666666667 , 99090 , 26 , 30 , 152 , 21
NA1_5259188777 , 1743730691 , HugeTortoise151 , TOP , Kayle , 2178 , 200 , False , False , False , True , 11 , 9 , 11 , 791 , 399 , 22643 , 149027 , 37417 , 15829 , 193592 , 45815 , 0 , 35385 , 5 , 5060 , 686 , 1336 , 8883 , 2007 , 39505 , 7711 , 18219 , 0 , 0 , 0 , 0 , 10 , 15073 , 1 , 0 , 1 , 9931 , 0 , 0 , 1 , 3 , 4 , 6 , 9931 , 16 , 1 , 1 , 8 , True , 0 , 0 , 15338 , 15325 , 200 , 5 , 4 , 11 , 19295 , 18 , 0 , False , False , False , True , 11 , 232 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 56 , 47 , 103 , 9 , 2025-04-03 21:38:11 , 36.3 , 179253 , 48 , 32 , 162 , 17
NA1_5259188777 , 1743730691 , ObKnoxious , JUNGLE , Sejuani , 2178 , 200 , False , False , False , True , 2 , 6 , 25 , 555 , 210 , 76624 , 54561 , 7280 , 19384 , 277546 , 18046 , 906 , 64234 , 5 , 101507 , 966 , 2927 , 24751 , 298 , 121475 , 9800 , 41923 , 0 , 2 , 1 , 0 , 163 , 34938 , 0 , 0 , 1 , 1922 , 0 , 1 , 1 , 0 , 4 , 6 , 1922 , 53 , 11 , 7 , 23 , True , 11 , 0 , 13235 , 12475 , 36 , 79 , 47 , 2 , 17511 , 17 , 0 , False , False , False , False , 39 , 420 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 3 , 0 , 1 , 0 , 0 , 0 , 43 , 96 , 111 , 10 , 2025-04-03 21:38:11 , 36.3 , 179253 , 48 , 32 , 162 , 17
NA1_5259188777 , 1743730691 , pyro , MIDDLE , Yone , 2178 , 200 , False , False , False , True , 10 , 5 , 8 , 690 , 198 , 38191 , 31061 , 7922 , 11450 , 225172 , 39010 , 0 , 32772 , 1 , 7759 , 2907 , 2489 , 10064 , 0 , 186351 , 28180 , 18831 , 1 , 0 , 0 , 0 , 16 , 21616 , 0 , 0 , 1 , 7110 , 1 , 1 , 1 , 3 , 5 , 6 , 7110 , 18 , 0 , 0 , 12 , True , 0 , 0 , 14988 , 14375 , 215 , 8 , 0 , 10 , 19370 , 18 , 0 , False , False , False , False , 37 , 193 , 0 , 0 , 0 , 7 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 804 , 0 , 259 , 98 , 45 , 12 , 2025-04-03 21:38:11 , 36.3 , 179253 , 48 , 32 , 162 , 17
NA1_5259188777 , 1743730691 , D1stract1n , BOTTOM , Ashe , 2178 , 200 , False , False , False , True , 23 , 7 , 18 , 463 , 228 , 26760 , 12983 , 4185 , 14815 , 254406 , 66495 , 0 , 43484 , 1 , 8903 , 1344 , 1251 , 9985 , 0 , 232518 , 60964 , 27417 , 0 , 1 , 0 , 0 , 28 , 28634 , 0 , 0 , 1 , 7450 , 0 , 1 , 1 , 2 , 4 , 6 , 7450 , 24 , 0 , 3 , 10 , True , 0 , 0 , 18404 , 17110 , 188 , 12 , 12 , 23 , 18510 , 18 , 0 , False , True , False , False , 105 , 1065 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 1 , 1 , 0 , 301 , 0 , 61 , 121 , 7 , 16 , 2025-04-03 21:38:11 , 36.3 , 179253 , 48 , 32 , 162 , 17
NA1_5259188777 , 1743730691 , Star Grompian , UTILITY , Soraka , 2178 , 200 , False , False , False , True , 2 , 5 , 36 , 849 , 192 , 12172 , 16513 , 8901 , 7953 , 20317 , 9887 , 3317 , 21658 , 5 , 1293 , 392 , 368 , 54412 , 41397 , 2510 , 594 , 13336 , 0 , 0 , 0 , 0 , 0 , 1516 , 0 , 0 , 1 , 1141 , 1 , 2 , 1 , 2 , 6 , 6 , 1141 , 51 , 6 , 6 , 26 , True , 6 , 0 , 11200 , 10200 , 20 , 0 , 0 , 2 , 16461 , 16 , 0 , True , False , False , False , 61 , 224 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 90 , 75 , 29 , 11 , 2025-04-03 21:38:11 , 36.3 , 179253 , 48 , 32 , 162 , 17
